model,split,paper_id,generation,n_relations,n_rare,n_failed,min_prob,mean_prob,num_relations_meta,abstract_words,allowed,passed
qwen3_8b,dev,27729412,generation_2,15,0,15,0.0002682042249944,0.016726129170274315,15,243,2,False
qwen3_8b,dev,27729412,generation_3,15,0,14,0.000190748978639,0.0793856072540317,15,239,2,False
qwen3_8b,dev,27807193,generation_1,8,0,3,0.0005750141572207,0.5904722471823334,8,196,0,False
qwen3_8b,dev,27807193,generation_2,8,0,3,0.0008337306207977,0.6221408597994014,8,207,0,False
qwen3_8b,dev,27807193,generation_3,8,0,2,0.0005564944585785,0.7381325032838504,8,184,0,False
qwen3_8b,dev,27840894,generation_1,2,0,1,0.0016403421759605,0.49872560426592827,2,168,0,False
qwen3_8b,dev,27840894,generation_2,2,0,1,0.0019708327017724,0.498700651107356,2,129,0,False
qwen3_8b,dev,27840894,generation_3,2,0,1,0.0013462282950058,0.49873274454148486,2,171,0,False
qwen3_8b,dev,27860185,generation_1,8,0,2,0.0100940689444541,0.7433415885316208,8,157,0,False
qwen3_8b,dev,27860185,generation_2,8,0,2,0.0262243300676345,0.7479006554931402,8,153,0,False
qwen3_8b,dev,27860185,generation_3,8,0,2,0.007073379587382,0.7401110917562619,8,214,0,False
qwen3_8b,dev,27866394,generation_1,19,0,16,0.000231954967603,0.1631345104971459,19,247,2,False
qwen3_8b,dev,27866394,generation_2,19,0,11,0.0139299593865871,0.42608365563577727,19,282,2,False
qwen3_8b,dev,27866394,generation_3,19,0,15,0.0008867697324603,0.2186146358940995,19,236,2,False
qwen3_8b,dev,28259923,generation_1,12,0,10,0.0002164047327823,0.18458193803962783,12,232,1,False
qwen3_8b,dev,28259923,generation_2,12,0,8,0.0001957891072379,0.3238583692982501,12,226,1,False
qwen3_8b,dev,28259923,generation_3,12,0,9,0.0040909186936914,0.30220488765432185,12,230,1,False
qwen3_8b,dev,28393239,generation_1,7,0,3,0.0005346618127077,0.5297751072295276,7,273,0,False
qwen3_8b,dev,28393239,generation_2,7,0,3,0.0005892601911909,0.6212021227942647,7,177,0,False
qwen3_8b,dev,28393239,generation_3,7,0,1,0.0029848108533769,0.753616127085739,7,173,0,False
qwen3_8b,dev,28518143,generation_1,31,0,17,0.0007622369448654,0.46548079649519714,31,292,2,False
qwen3_8b,dev,28518143,generation_2,31,0,22,0.0037190329749137,0.28747666398093347,31,349,2,False
qwen3_8b,dev,28518143,generation_3,31,0,22,0.0003039043513126,0.3054754180747324,31,291,2,False
qwen3_8b,dev,29049388,generation_1,9,0,2,0.0073357364162802,0.775396213038928,9,166,1,False
qwen3_8b,dev,29049388,generation_2,9,0,2,0.0033073353115469,0.7730880906132774,9,180,1,False
qwen3_8b,dev,29049388,generation_3,9,0,2,0.0051374221220612,0.7753924686565168,9,175,1,False
qwen3_8b,dev,29183288,generation_1,33,0,21,0.0001835229486459,0.36442972752521385,33,245,2,False
qwen3_8b,dev,29183288,generation_2,33,0,21,0.0002908083552028,0.37598160574755934,33,305,2,False
qwen3_8b,dev,29183288,generation_3,33,0,24,0.0001838841271819,0.2840487349727261,33,261,2,False
qwen3_8b,dev,6086495,generation_1,1,0,1,0.0047836666926741,0.0047836666926741,1,178,0,False
qwen3_8b,dev,6086495,generation_2,1,0,1,0.0091696791350841,0.0091696791350841,1,171,0,False
qwen3_8b,dev,6086495,generation_3,1,0,1,0.0207183677703142,0.0207183677703142,1,145,0,False
qwen3_8b,dev,7811247,generation_1,4,0,1,0.0021298686042428,0.6796468833927065,4,171,0,False
qwen3_8b,dev,7811247,generation_2,4,0,3,0.0008168712374754,0.20997027489647732,4,158,0,False
qwen3_8b,dev,7811247,generation_3,4,0,3,0.0003935921122319,0.30162175065197516,4,161,0,False
qwen3_8b,test,15000256,generation_1,6,0,0,0.9260427355766296,0.9748513400554657,6,179,0,True
qwen3_8b,test,15000256,generation_2,6,0,1,0.2317022830247879,0.8581473752856255,6,139,0,False
qwen3_8b,test,15000256,generation_3,6,0,2,0.1616440713405609,0.7638164162635803,6,156,0,False
qwen3_8b,test,15036754,generation_1,25,6,13,0.0004512480227276,0.266753267198801,25,221,2,False
qwen3_8b,test,15036754,generation_2,25,6,10,0.0002543170994613,0.3844912468781695,25,263,2,False
qwen3_8b,test,15036754,generation_3,25,6,16,0.0002934900403488,0.18431824600673277,25,262,2,False
qwen3_8b,test,15111599,generation_1,2,0,0,0.994635283946991,0.99612095952034,2,144,0,True
qwen3_8b,test,15111599,generation_2,2,0,0,0.9938502311706544,0.9954548180103302,2,183,0,True
qwen3_8b,test,15111599,generation_3,2,0,0,0.9940939545631408,0.9957107603549957,2,130,0,True
qwen3_8b,test,15130900,generation_1,2,0,1,0.0175533331930637,0.49792516417801386,2,186,0,False
qwen3_8b,test,15130900,generation_2,2,0,1,0.0124344620853662,0.49619119334965944,2,193,0,False
qwen3_8b,test,15130900,generation_3,2,0,1,0.0114862443879246,0.4962075413204729,2,203,0,False
qwen3_8b,test,15233872,generation_1,7,0,2,0.0004991288296878,0.6750279249224279,7,191,0,False
qwen3_8b,test,15233872,generation_2,7,0,4,0.0037667162250727,0.5267600375560245,7,216,0,False
qwen3_8b,test,15233872,generation_3,7,0,4,0.000260634580627,0.5037277178905372,7,173,0,False
qwen3_8b,test,15459975,generation_1,1,0,0,0.9941065311431884,0.9941065311431884,1,194,0,True
qwen3_8b,test,15459975,generation_2,1,0,0,0.995144248008728,0.995144248008728,1,172,0,True
qwen3_8b,test,15459975,generation_3,1,0,0,0.994925022125244,0.994925022125244,1,170,0,True
qwen3_8b,test,15464247,generation_1,1,0,0,0.9952998161315918,0.9952998161315918,1,182,0,True
qwen3_8b,test,15464247,generation_2,1,0,1,0.0812298879027366,0.0812298879027366,1,176,0,False
qwen3_8b,test,15464247,generation_3,1,0,1,0.4225134551525116,0.4225134551525116,1,229,0,False
qwen3_8b,test,15485686,generation_1,12,0,1,0.0026333078276365,0.8684314815909602,12,279,1,True
qwen3_8b,test,15485686,generation_2,12,0,1,0.002686430234462,0.898528858126762,12,271,1,True
qwen3_8b,test,15485686,generation_3,12,0,0,0.9499756693840028,0.9806407988071442,12,254,1,True
qwen3_8b,test,15668505,generation_1,6,0,2,0.0226837489753961,0.7070930417006215,6,137,0,False
qwen3_8b,test,15668505,generation_2,6,0,2,0.0122782886028289,0.6610203723733624,6,139,0,False
qwen3_8b,test,15668505,generation_3,6,0,2,0.0095563111826777,0.6539169158786535,6,177,0,False
qwen3_8b,test,15673851,generation_1,12,0,5,0.008959624916315,0.6019924692033479,12,252,1,False
qwen3_8b,test,15673851,generation_2,12,0,5,0.0103155020624399,0.5930546098388731,12,263,1,False
qwen3_8b,test,15673851,generation_3,12,0,4,0.0088952938094735,0.6863147747547677,12,257,1,False
qwen3_8b,test,15811908,generation_1,17,2,8,0.0049889404326677,0.43362930477322903,17,254,2,False
qwen3_8b,test,15811908,generation_2,17,2,6,0.0006873675156384,0.5556718389750185,17,223,2,False
qwen3_8b,test,15811908,generation_3,17,2,9,0.0003830853966064,0.3471412089249283,17,194,2,False
qwen3_8b,test,15818664,generation_1,4,0,1,0.0096416445448994,0.7425063692498952,4,145,0,False
qwen3_8b,test,15818664,generation_2,4,0,4,0.0004579701344482,0.06777833930391347,4,267,0,False
qwen3_8b,test,15818664,generation_3,4,0,1,0.3216933310031891,0.8266096636652946,4,149,0,False
qwen3_8b,test,15820770,generation_1,6,0,1,0.0048609543591737,0.7716260878369212,6,283,0,False
qwen3_8b,test,15820770,generation_2,6,0,3,0.0002360702928854,0.5684365391959242,6,214,0,False
qwen3_8b,test,15820770,generation_3,6,0,3,0.0426301509141922,0.5673063571254412,6,186,0,False
qwen3_8b,test,15824163,generation_1,1,0,0,0.987281858921051,0.987281858921051,1,205,0,True
qwen3_8b,test,15824163,generation_2,1,0,0,0.977976143360138,0.977976143360138,1,236,0,True
qwen3_8b,test,15824163,generation_3,1,0,0,0.9758728742599488,0.9758728742599488,1,159,0,True
qwen3_8b,test,15987266,generation_1,5,0,4,0.0009771287441253,0.26312961466610424,5,188,0,False
qwen3_8b,test,15987266,generation_2,5,0,4,0.0011049396125599,0.20950772108044471,5,182,0,False
qwen3_8b,test,15987266,generation_3,5,0,4,0.0003640312352217,0.21002758938120678,5,162,0,False
qwen3_8b,test,16046395,generation_1,3,0,0,0.9838477969169616,0.9908467928568522,3,163,0,True
qwen3_8b,test,16046395,generation_2,3,0,1,0.0531795024871826,0.6812741160392761,3,182,0,False
qwen3_8b,test,16046395,generation_3,3,0,0,0.9949888586997986,0.9958585302035013,3,199,0,True
qwen3_8b,test,16112787,generation_1,15,0,5,0.0002859655360225,0.655944821415081,15,284,2,False
qwen3_8b,test,16112787,generation_2,15,0,6,0.0051537184044718,0.6104253251105547,15,197,2,False
qwen3_8b,test,16112787,generation_3,15,0,6,0.0006588578107766,0.5941457325864273,15,249,2,False
qwen3_8b,test,16116131,generation_1,2,0,0,0.9791975021362304,0.9801232218742371,2,154,0,True
qwen3_8b,test,16116131,generation_2,2,0,0,0.9800074696540833,0.9806207418441772,2,168,0,True
qwen3_8b,test,16116131,generation_3,2,0,0,0.9780977964401244,0.9787037968635558,2,133,0,True
qwen3_8b,test,16186368,generation_1,3,0,2,0.0096622202545404,0.340870871519049,3,153,0,False
qwen3_8b,test,16186368,generation_2,3,0,2,0.0073920511640608,0.3387808301486075,3,144,0,False
qwen3_8b,test,16186368,generation_3,3,0,2,0.0137300342321395,0.3422780664016803,3,150,0,False
qwen3_8b,test,16252083,generation_1,6,0,3,0.0014926993753761,0.511035768276391,6,172,0,False
qwen3_8b,test,16252083,generation_2,6,0,3,0.0009755786159075,0.5012299524872409,6,208,0,False
qwen3_8b,test,16252083,generation_3,6,0,3,0.0022285180166363,0.5070845405571163,6,147,0,False
qwen3_8b,test,16330669,generation_1,7,0,0,0.949834644794464,0.9906218307358878,7,216,0,True
qwen3_8b,test,16330669,generation_2,7,0,0,0.993587613105774,0.9972850169454303,7,176,0,True
qwen3_8b,test,16330669,generation_3,7,0,0,0.99342679977417,0.9963970099176679,7,136,0,True
qwen3_8b,test,16428827,generation_1,9,0,1,0.1316306740045547,0.8053047607342402,9,196,1,True
qwen3_8b,test,16428827,generation_2,9,0,3,0.0524972155690193,0.6855201025803884,9,297,1,False
qwen3_8b,test,16428827,generation_3,9,0,1,0.0228079464286565,0.8731294727573792,9,260,1,True
qwen3_8b,test,16629641,generation_1,14,1,7,0.0022209086455404,0.47093349951319396,14,241,2,False
qwen3_8b,test,16629641,generation_2,14,1,8,0.0027698879130184,0.3670230869403374,14,247,2,False
qwen3_8b,test,16629641,generation_3,14,1,8,0.0037627778947353,0.36247579919706496,14,224,2,False
qwen3_8b,test,16731636,generation_1,11,0,5,0.0024148041848093,0.5620040069122545,11,281,1,False
qwen3_8b,test,16731636,generation_2,11,0,1,0.0514514744281768,0.8539275283163245,11,158,1,True
qwen3_8b,test,16731636,generation_3,11,0,3,0.0197059586644172,0.7529514445499941,11,260,1,False
qwen3_8b,test,16820346,generation_1,7,0,4,0.0004054860328324,0.420448693621438,7,136,0,False
qwen3_8b,test,16820346,generation_2,7,0,4,0.0002366966364206,0.42190733992070556,7,134,0,False
qwen3_8b,test,16820346,generation_3,7,0,3,0.0053010322153568,0.5758035198918411,7,160,0,False
qwen3_8b,test,16840830,generation_1,1,0,0,0.9956721067428588,0.9956721067428588,1,147,0,True
qwen3_8b,test,16840830,generation_2,1,0,0,0.9961379170417786,0.9961379170417786,1,233,0,True
qwen3_8b,test,16840830,generation_3,1,0,0,0.9959996938705444,0.9959996938705444,1,199,0,True
qwen3_8b,test,16844102,generation_1,24,0,11,0.0002026858273893,0.5209690461409385,24,257,2,False
qwen3_8b,test,16844102,generation_2,24,0,12,0.000213975465158,0.5065261884592474,24,273,2,False
qwen3_8b,test,16844102,generation_3,24,0,12,0.0002176103880628,0.4941037830988837,24,258,2,False
qwen3_8b,test,16849419,generation_1,3,0,1,0.0372470989823341,0.6583667521675428,3,228,0,False
qwen3_8b,test,16849419,generation_2,3,0,2,0.0227585136890411,0.3684100856383641,3,158,0,False
qwen3_8b,test,16849419,generation_3,3,0,1,0.0308772586286067,0.5647279111047586,3,147,0,False
qwen3_8b,test,16970763,generation_1,3,0,0,0.9943538904190063,0.9945945342381796,3,149,0,True
qwen3_8b,test,16970763,generation_2,3,0,0,0.9945831894874572,0.9950640797615051,3,151,0,True
qwen3_8b,test,16970763,generation_3,3,0,0,0.9946150183677672,0.9948176940282186,3,171,0,True
qwen3_8b,test,17003923,generation_1,15,0,4,0.0026687942445278,0.6945924601828058,15,259,2,False
qwen3_8b,test,17003923,generation_2,15,0,4,0.004324376117438,0.7650565705883007,15,262,2,False
qwen3_8b,test,17003923,generation_3,15,0,7,0.0021759360097348,0.5165906523354351,15,219,2,False
qwen3_8b,test,17059986,generation_1,7,1,3,0.0003313165216241,0.3975463619364226,7,181,0,False
qwen3_8b,test,17059986,generation_2,7,1,3,0.0002384255058132,0.4144175210219276,7,169,0,False
qwen3_8b,test,17059986,generation_3,7,1,3,0.0045394683256745,0.4484120002016425,7,145,0,False
qwen3_8b,test,17166870,generation_1,4,1,0,0.900554358959198,0.971178263425827,4,185,0,True
qwen3_8b,test,17166870,generation_2,4,1,0,0.410710722208023,0.8456221297383307,4,190,0,True
qwen3_8b,test,17166870,generation_3,4,1,0,0.1906230598688125,0.7931699194014072,4,198,0,True
qwen3_8b,test,17491223,generation_1,2,0,1,0.0111590316519141,0.49532039416953927,2,213,0,False
qwen3_8b,test,17491223,generation_2,2,0,1,0.0171487741172313,0.49578522704541683,2,222,0,False
qwen3_8b,test,17491223,generation_3,2,0,1,0.0079009346663951,0.49523537419736374,2,231,0,False
qwen3_8b,test,17511042,generation_1,7,1,4,0.0074683586135506,0.3169888763555458,7,229,0,False
qwen3_8b,test,17511042,generation_2,7,1,1,0.0060559920966625,0.7115112857094833,7,190,0,False
qwen3_8b,test,17511042,generation_3,7,1,3,0.0128566771745681,0.4815159067511558,7,208,0,False
qwen3_8b,test,17562951,generation_1,6,1,3,0.0002518868132028,0.30865399126681337,6,164,0,False
qwen3_8b,test,17562951,generation_2,6,1,4,0.0002706408849917,0.2891858770259811,6,267,0,False
qwen3_8b,test,17562951,generation_3,6,1,2,0.0003213342279195,0.4990826033366223,6,226,0,False
qwen3_8b,test,17879945,generation_1,10,0,5,0.0065706456080079,0.509997241012752,10,247,1,False
qwen3_8b,test,17879945,generation_2,10,0,4,0.0005795714096166,0.5771357759891543,10,262,1,False
qwen3_8b,test,17879945,generation_3,10,0,4,0.0005484993453137,0.5743638901680241,10,232,1,False
qwen3_8b,test,17935240,generation_1,1,0,0,0.9961626529693604,0.9961626529693604,1,154,0,True
qwen3_8b,test,17935240,generation_2,1,0,0,0.9960817694664,0.9960817694664,1,143,0,True
qwen3_8b,test,17935240,generation_3,1,0,0,0.9964305758476256,0.9964305758476256,1,143,0,True
qwen3_8b,test,18179903,generation_1,3,0,2,0.0012113641714677,0.33288952044676984,3,181,0,False
qwen3_8b,test,18179903,generation_2,3,0,2,0.0034857273567467,0.3348006509089221,3,217,0,False
qwen3_8b,test,18179903,generation_3,3,0,2,0.0027547285426408,0.33153023252574104,3,163,0,False
qwen3_8b,test,18257781,generation_1,3,0,0,0.8605554699897766,0.9515565832455953,3,191,0,True
qwen3_8b,test,18257781,generation_2,3,0,0,0.8360826373100281,0.9431787729263306,3,159,0,True
qwen3_8b,test,18257781,generation_3,3,0,0,0.9182313680648804,0.9708875020345052,3,137,0,True
qwen3_8b,test,18399341,generation_1,1,0,1,0.0023622675798833,0.0023622675798833,1,166,0,False
qwen3_8b,test,18399341,generation_2,1,0,1,0.0033153519034385,0.0033153519034385,1,243,0,False
qwen3_8b,test,18399341,generation_3,1,0,1,0.0028745376039296,0.0028745376039296,1,245,0,False
qwen3_8b,test,18439803,generation_1,14,1,4,0.0119830397889018,0.7168063991703093,14,198,2,False
qwen3_8b,test,18439803,generation_2,14,1,4,0.0058985520154237,0.6369251616166106,14,190,2,False
qwen3_8b,test,18439803,generation_3,14,1,3,0.01565364561975,0.6702887184385743,14,260,2,False
qwen3_8b,test,18441470,generation_1,4,0,2,0.0258749946951866,0.5049864053726196,4,191,0,False
qwen3_8b,test,18441470,generation_2,4,0,2,0.008683506399393,0.4927187205757946,4,179,0,False
qwen3_8b,test,18441470,generation_3,4,0,2,0.0107728224247694,0.49770823819562793,4,239,0,False
qwen3_8b,test,18457324,generation_1,15,0,5,0.0002489316102582,0.6939370833492527,15,281,2,False
qwen3_8b,test,18457324,generation_2,15,0,5,0.0011606274638324,0.6471963122099017,15,326,2,False
qwen3_8b,test,18457324,generation_3,15,0,6,0.0003300563839729,0.6110464705367727,15,272,2,False
qwen3_8b,test,1848636,generation_1,7,0,5,0.0095333671197295,0.3674880520307591,7,229,0,False
qwen3_8b,test,1848636,generation_2,7,0,4,0.0104798506945371,0.44966058792280295,7,216,0,False
qwen3_8b,test,1848636,generation_3,7,0,5,0.0092970170080661,0.34717047028243536,7,180,0,False
qwen3_8b,test,18503483,generation_1,6,1,2,0.0002675123978406,0.49327808834884007,6,216,0,False
qwen3_8b,test,18503483,generation_2,6,1,3,0.0003941972390748,0.32901374629000196,6,179,0,False
qwen3_8b,test,18503483,generation_3,6,1,2,0.0088679175823926,0.4975222077531119,6,218,0,False
qwen3_8b,test,18507837,generation_1,11,0,4,0.0003299997770227,0.6499010691556826,11,198,1,False
qwen3_8b,test,18507837,generation_2,11,0,1,0.0004028374387416,0.8421543700625823,11,219,1,True
qwen3_8b,test,18507837,generation_3,11,0,1,0.0006054599652998,0.897655860579107,11,270,1,True
qwen3_8b,test,18991055,generation_1,11,0,2,0.3141409754753113,0.8791013549674641,11,171,1,False
qwen3_8b,test,18991055,generation_2,11,0,1,0.0171409789472818,0.8569947801191699,11,177,1,True
qwen3_8b,test,18991055,generation_3,11,0,2,0.0141378045082092,0.8080330541865393,11,220,1,False
qwen3_8b,test,19207031,generation_1,2,0,2,0.0019745803438127,0.0031553148292005,2,192,0,False
qwen3_8b,test,19207031,generation_2,2,0,2,0.0044408221729099,0.01929218159057195,2,205,0,False
qwen3_8b,test,19207031,generation_3,2,0,2,0.0030458620749413,0.23737225192598993,2,152,0,False
qwen3_8b,test,19208385,generation_1,5,0,0,0.9935792684555054,0.9951255202293396,5,200,0,True
qwen3_8b,test,19208385,generation_2,5,0,0,0.9948062300682068,0.9952946782112122,5,171,0,True
qwen3_8b,test,19208385,generation_3,5,0,0,0.9944233298301696,0.9958131194114686,5,232,0,True
qwen3_8b,test,19276632,generation_1,11,0,6,0.0247184876352548,0.5157315834340724,11,162,1,False
qwen3_8b,test,19276632,generation_2,11,0,4,0.0295973867177963,0.6481213278391145,11,189,1,False
qwen3_8b,test,19276632,generation_3,11,0,3,0.0868638977408409,0.6706854355606165,11,201,1,False
qwen3_8b,test,19353688,generation_1,2,0,0,0.9979283809661864,0.9980237185955048,2,196,0,True
qwen3_8b,test,19353688,generation_2,2,0,0,0.997684359550476,0.9977830350399017,2,206,0,True
qwen3_8b,test,19353688,generation_3,2,0,0,0.9976825714111328,0.9977591335773468,2,171,0,True
qwen3_8b,test,19394258,generation_1,2,0,0,0.9940176010131836,0.9940723776817322,2,156,0,True
qwen3_8b,test,19394258,generation_2,2,0,0,0.9955224990844728,0.9957358241081238,2,163,0,True
qwen3_8b,test,19394258,generation_3,2,0,0,0.98795086145401,0.9895212054252625,2,158,0,True
qwen3_8b,test,19484664,generation_1,1,0,0,0.9976438879966736,0.9976438879966736,1,182,0,True
qwen3_8b,test,19484664,generation_2,1,0,0,0.9980835914611816,0.9980835914611816,1,159,0,True
qwen3_8b,test,19484664,generation_3,1,0,0,0.997257649898529,0.997257649898529,1,228,0,True
qwen3_8b,test,19531695,generation_1,8,1,3,0.0023119011893868,0.4387026995536871,8,161,0,False
qwen3_8b,test,19531695,generation_2,8,1,3,0.0099023263901472,0.5535321438219398,8,160,0,False
qwen3_8b,test,19531695,generation_3,8,1,4,0.0105699598789215,0.4835593616589904,8,181,0,False
qwen3_8b,test,19565319,generation_1,11,0,3,0.0016755547840148,0.7188011383934115,11,204,1,False
qwen3_8b,test,19565319,generation_2,11,0,4,0.0003845172468572,0.630218640059783,11,201,1,False
qwen3_8b,test,19565319,generation_3,11,0,3,0.0004628296592272,0.7202822179533541,11,195,1,False
qwen3_8b,test,19681452,generation_1,13,0,1,0.0052685611881315,0.9059604717633472,13,201,2,True
qwen3_8b,test,19681452,generation_2,13,0,2,0.0013445176882669,0.8280167049602963,13,241,2,True
qwen3_8b,test,19681452,generation_3,13,0,3,0.0012706175912171,0.7565958324569062,13,210,2,False
qwen3_8b,test,19789368,generation_1,11,1,9,0.0005104128504171,0.19694553129904133,11,282,1,False
qwen3_8b,test,19789368,generation_2,11,1,6,0.0006433892995119,0.4113915712699633,11,230,1,False
qwen3_8b,test,19789368,generation_3,11,1,9,0.0004084733955096,0.2321563211338467,11,228,1,False
qwen3_8b,test,19957053,generation_1,5,1,2,0.0002975601528305,0.39356724392273457,5,248,0,False
qwen3_8b,test,19957053,generation_2,5,1,1,0.0011920478427782,0.6003323315875605,5,192,0,False
qwen3_8b,test,19957053,generation_3,5,1,1,0.0007377568399533,0.5744243980152532,5,168,0,False
qwen3_8b,test,20534762,generation_1,2,0,1,0.3062779903411865,0.6503612697124481,2,142,0,False
qwen3_8b,test,20534762,generation_2,2,0,0,0.9942052960395812,0.9950968027114868,2,125,0,True
