model,split,paper_id,generation,failed_stated,n_stated,failed_implicit,n_implicit,failed_total,keep_stated_only,keep_norel_aware
qwen3_8b,test,19207031,generation_3,2,2,1,1,3,False,False
qwen3_8b,test,19208385,generation_1,0,5,0,10,0,True,True
qwen3_8b,test,19208385,generation_2,0,5,1,10,1,True,False
qwen3_8b,test,19208385,generation_3,0,5,0,10,0,True,True
qwen3_8b,test,19276632,generation_1,6,11,3,18,9,False,False
qwen3_8b,test,19276632,generation_2,4,11,4,18,8,False,False
qwen3_8b,test,19276632,generation_3,3,11,3,18,6,False,False
qwen3_8b,test,19353688,generation_1,0,2,0,1,0,True,True
qwen3_8b,test,19353688,generation_2,0,2,0,1,0,True,True
qwen3_8b,test,19353688,generation_3,0,2,0,1,0,True,True
qwen3_8b,test,19394258,generation_1,0,2,0,1,0,True,True
qwen3_8b,test,19394258,generation_2,0,2,0,1,0,True,True
qwen3_8b,test,19394258,generation_3,0,2,0,1,0,True,True
qwen3_8b,test,19484664,generation_1,0,1,0,0,0,True,True
qwen3_8b,test,19484664,generation_2,0,1,0,0,0,True,True
qwen3_8b,test,19484664,generation_3,0,1,0,0,0,True,True
qwen3_8b,test,19531695,generation_1,3,7,3,7,6,False,False
qwen3_8b,test,19531695,generation_2,3,7,4,7,7,False,False
qwen3_8b,test,19531695,generation_3,4,7,5,7,9,False,False
qwen3_8b,test,19565319,generation_1,3,11,4,25,7,False,False
qwen3_8b,test,19565319,generation_2,4,11,3,25,7,False,False
qwen3_8b,test,19565319,generation_3,3,11,1,25,4,False,False
qwen3_8b,test,19681452,generation_1,1,13,8,32,9,False,False
qwen3_8b,test,19681452,generation_2,2,13,4,32,6,False,False
qwen3_8b,test,19681452,generation_3,3,13,7,32,10,False,False
qwen3_8b,test,19789368,generation_1,9,10,0,17,9,False,False
qwen3_8b,test,19789368,generation_2,6,10,4,17,10,False,False
qwen3_8b,test,19789368,generation_3,9,10,1,17,10,False,False
qwen3_8b,test,19957053,generation_1,2,4,0,5,2,False,False
qwen3_8b,test,19957053,generation_2,1,4,1,5,2,False,False
qwen3_8b,test,19957053,generation_3,1,4,0,5,1,False,False
qwen3_8b,test,20534762,generation_1,1,2,0,1,1,False,False
qwen3_8b,test,20534762,generation_2,0,2,0,1,0,True,True
qwen3_8b,test,20534762,generation_3,0,2,0,1,0,True,True
qwen3_8b,test,20648600,generation_1,7,14,9,13,16,False,False
qwen3_8b,test,20648600,generation_2,8,14,5,13,13,False,False
qwen3_8b,test,20648600,generation_3,7,14,5,13,12,False,False
qwen3_8b,test,20705401,generation_1,8,19,26,72,34,False,False
qwen3_8b,test,20705401,generation_2,2,19,27,72,29,False,False
qwen3_8b,test,20705401,generation_3,6,19,24,72,30,False,False
qwen3_8b,test,20709368,generation_1,2,4,0,2,2,False,False
qwen3_8b,test,20709368,generation_2,2,4,0,2,2,False,False
qwen3_8b,test,20709368,generation_3,2,4,0,2,2,False,False
qwen3_8b,test,21126715,generation_1,0,4,0,6,0,True,True
qwen3_8b,test,21126715,generation_2,0,4,0,6,0,True,True
qwen3_8b,test,21126715,generation_3,0,4,0,6,0,True,True
qwen3_8b,test,21219851,generation_1,3,4,0,6,3,False,False
qwen3_8b,test,21219851,generation_2,3,4,0,6,3,False,False
qwen3_8b,test,21219851,generation_3,3,4,0,6,3,False,False
qwen3_8b,test,21405999,generation_1,6,14,16,40,22,False,False
qwen3_8b,test,21405999,generation_2,6,14,14,40,20,False,False
qwen3_8b,test,21405999,generation_3,6,14,13,40,19,False,False
qwen3_8b,test,21684788,generation_1,0,4,4,6,4,True,False
qwen3_8b,test,21684788,generation_2,0,4,4,6,4,True,False
qwen3_8b,test,21684788,generation_3,0,4,4,6,4,True,False
qwen3_8b,test,21750150,generation_1,4,8,5,13,9,False,False
qwen3_8b,test,21750150,generation_2,4,8,4,13,8,False,False
qwen3_8b,test,21750150,generation_3,2,8,6,13,8,False,False
qwen3_8b,test,21879313,generation_1,11,20,10,24,21,False,False
qwen3_8b,test,21879313,generation_2,7,20,10,24,17,False,False
qwen3_8b,test,21879313,generation_3,7,20,9,24,16,False,False
qwen3_8b,test,21976953,generation_1,0,1,0,0,0,True,True
qwen3_8b,test,21976953,generation_2,0,1,0,0,0,True,True
qwen3_8b,test,21976953,generation_3,0,1,0,0,0,True,True
qwen3_8b,test,22369755,generation_1,24,32,9,244,33,False,False
qwen3_8b,test,22369755,generation_2,23,32,1,244,24,False,False
qwen3_8b,test,22369755,generation_3,22,32,10,244,32,False,False
qwen3_8b,test,22729903,generation_1,1,6,3,9,4,False,False
qwen3_8b,test,22729903,generation_2,0,6,4,9,4,True,False
qwen3_8b,test,22729903,generation_3,1,6,0,9,1,False,False
qwen3_8b,test,23069675,generation_1,10,15,19,41,29,False,False
qwen3_8b,test,23069675,generation_2,10,15,15,41,25,False,False
qwen3_8b,test,23069675,generation_3,10,15,14,41,24,False,False
qwen3_8b,test,24114426,generation_1,0,4,0,6,0,True,True
qwen3_8b,test,24114426,generation_2,0,4,0,6,0,True,True
qwen3_8b,test,24114426,generation_3,0,4,0,6,0,True,True
qwen3_8b,test,24442316,generation_1,8,21,10,115,18,False,False
qwen3_8b,test,24442316,generation_2,9,21,7,115,16,False,False
qwen3_8b,test,24442316,generation_3,10,21,9,115,19,False,False
qwen3_8b,test,24671324,generation_1,2,9,3,9,5,False,False
qwen3_8b,test,24671324,generation_2,4,9,3,9,7,False,False
qwen3_8b,test,24671324,generation_3,4,9,3,9,7,False,False
qwen3_8b,test,24717468,generation_1,1,4,0,1,1,False,False
qwen3_8b,test,24717468,generation_2,0,4,0,1,0,True,True
qwen3_8b,test,24717468,generation_3,0,4,0,1,0,True,True
qwen3_8b,test,24739405,generation_1,0,5,6,9,6,True,False
qwen3_8b,test,24739405,generation_2,0,5,5,9,5,True,False
qwen3_8b,test,24739405,generation_3,1,5,5,9,6,False,False
qwen3_8b,test,24840785,generation_1,1,8,3,13,4,False,False
qwen3_8b,test,24840785,generation_2,2,8,4,13,6,False,False
qwen3_8b,test,24840785,generation_3,3,8,3,13,6,False,False
qwen3_8b,test,2491010,generation_1,1,1,0,0,1,False,False
qwen3_8b,test,2491010,generation_2,1,1,0,0,1,False,False
qwen3_8b,test,2491010,generation_3,1,1,0,0,1,False,False
qwen3_8b,test,25006961,generation_1,10,12,7,24,17,False,False
qwen3_8b,test,25006961,generation_2,8,12,8,24,16,False,False
qwen3_8b,test,25006961,generation_3,9,12,3,24,12,False,False
qwen3_8b,test,25277705,generation_1,41,45,21,280,62,False,False
qwen3_8b,test,25277705,generation_2,40,45,15,280,55,False,False
qwen3_8b,test,25277705,generation_3,40,45,26,280,66,False,False
qwen3_8b,test,25874935,generation_1,8,10,10,56,18,False,False
qwen3_8b,test,25874935,generation_2,9,10,11,56,20,False,False
qwen3_8b,test,25874935,generation_3,9,10,8,56,17,False,False
qwen3_8b,test,26110643,generation_1,9,23,16,130,25,False,False
qwen3_8b,test,26110643,generation_2,9,23,18,130,27,False,False
qwen3_8b,test,26110643,generation_3,9,23,15,130,24,False,False
qwen3_8b,test,26449539,generation_1,30,41,14,488,44,False,False
qwen3_8b,test,26449539,generation_2,25,41,25,488,50,False,False
qwen3_8b,test,26449539,generation_3,30,41,16,488,46,False,False
qwen3_8b,test,26615423,generation_1,4,6,3,15,7,False,False
qwen3_8b,test,26615423,generation_2,2,6,3,15,5,False,False
qwen3_8b,test,26615423,generation_3,4,6,3,15,7,False,False
qwen3_8b,test,26847345,generation_1,7,11,6,55,13,False,False
qwen3_8b,test,26847345,generation_2,7,11,8,55,15,False,False
qwen3_8b,test,26847345,generation_3,5,11,6,55,11,False,False
qwen3_8b,test,26900322,generation_1,2,5,0,5,2,False,False
qwen3_8b,test,26900322,generation_2,2,5,0,5,2,False,False
qwen3_8b,test,26900322,generation_3,2,5,0,5,2,False,False
qwen3_8b,test,26937641,generation_1,103,107,0,244,103,False,False
qwen3_8b,test,26937641,generation_2,103,107,0,244,103,False,False
qwen3_8b,test,26937641,generation_3,103,107,7,244,110,False,False
qwen3_8b,test,26991973,generation_1,3,3,6,11,9,False,False
qwen3_8b,test,26991973,generation_2,3,3,5,11,8,False,False
qwen3_8b,test,26991973,generation_3,3,3,7,11,10,False,False
qwen3_8b,test,27384305,generation_1,7,11,11,34,18,False,False
qwen3_8b,test,27384305,generation_2,4,11,9,34,13,False,False
qwen3_8b,test,27384305,generation_3,5,11,14,34,19,False,False
qwen3_8b,test,27464336,generation_1,5,14,0,91,5,False,False
qwen3_8b,test,27464336,generation_2,5,14,0,91,5,False,False
qwen3_8b,test,27464336,generation_3,11,14,1,91,12,False,False
qwen3_8b,test,27798239,generation_1,3,15,9,40,12,False,False
qwen3_8b,test,27798239,generation_2,3,15,12,40,15,False,False
qwen3_8b,test,27798239,generation_3,4,15,8,40,12,False,False
qwen3_8b,test,27959387,generation_1,12,31,22,122,34,False,False
qwen3_8b,test,27959387,generation_2,21,31,33,122,54,False,False
qwen3_8b,test,27959387,generation_3,19,31,13,122,32,False,False
qwen3_8b,test,27993978,generation_1,3,5,1,1,4,False,False
qwen3_8b,test,27993978,generation_2,3,5,0,1,3,False,False
qwen3_8b,test,27993978,generation_3,1,5,1,1,2,False,False
qwen3_8b,test,28068934,generation_1,0,4,0,6,0,True,True
qwen3_8b,test,28068934,generation_2,0,4,0,6,0,True,True
qwen3_8b,test,28068934,generation_3,0,4,0,6,0,True,True
qwen3_8b,test,28481876,generation_1,2,7,10,13,12,False,False
qwen3_8b,test,28481876,generation_2,2,7,9,13,11,False,False
qwen3_8b,test,28481876,generation_3,1,7,10,13,11,False,False
qwen3_8b,test,28684635,generation_1,2,8,6,13,8,False,False
qwen3_8b,test,28684635,generation_2,4,8,5,13,9,False,False
qwen3_8b,test,28684635,generation_3,3,8,4,13,7,False,False
qwen3_8b,test,28846666,generation_1,17,43,6,308,23,False,False
qwen3_8b,test,28846666,generation_2,15,43,1,308,16,False,False
qwen3_8b,test,28846666,generation_3,17,43,7,308,24,False,False
qwen3_8b,test,8829135,generation_1,3,8,20,33,23,False,False
qwen3_8b,test,8829135,generation_2,1,8,21,33,22,False,False
qwen3_8b,test,8829135,generation_3,0,8,25,33,25,True,False
qwen3_8b,test,9672936,generation_1,1,2,0,1,1,False,False
qwen3_8b,test,9672936,generation_2,1,2,0,1,1,False,False
qwen3_8b,test,9672936,generation_3,1,2,0,1,1,False,False
qwen3_8b,train,10491763,generation_1,0,3,2,3,2,True,False
qwen3_8b,train,10491763,generation_2,0,3,2,3,2,True,False
qwen3_8b,train,10491763,generation_3,0,3,2,3,2,True,False
qwen3_8b,train,10788334,generation_1,3,8,0,7,3,False,False
qwen3_8b,train,10788334,generation_2,3,8,1,7,4,False,False
qwen3_8b,train,10788334,generation_3,1,8,0,7,1,False,False
qwen3_8b,train,11009181,generation_1,0,4,1,2,1,True,False
qwen3_8b,train,11009181,generation_2,0,4,1,2,1,True,False
qwen3_8b,train,11009181,generation_3,0,4,1,2,1,True,False
qwen3_8b,train,11054569,generation_1,0,5,4,10,4,True,False
qwen3_8b,train,11054569,generation_2,0,5,3,10,3,True,False
qwen3_8b,train,11054569,generation_3,0,5,4,10,4,True,False
qwen3_8b,train,11773892,generation_1,2,6,8,15,10,False,False
qwen3_8b,train,11773892,generation_2,1,6,8,15,9,False,False
qwen3_8b,train,11773892,generation_3,2,6,11,15,13,False,False
qwen3_8b,train,12442272,generation_1,0,2,0,1,0,True,True
qwen3_8b,train,12442272,generation_2,0,2,0,1,0,True,True
qwen3_8b,train,12442272,generation_3,1,2,0,1,1,False,False
qwen3_8b,train,1353340,generation_1,1,2,0,1,1,False,False
qwen3_8b,train,1353340,generation_2,1,2,0,1,1,False,False
qwen3_8b,train,1353340,generation_3,1,2,0,1,1,False,False
qwen3_8b,train,14722929,generation_1,0,1,0,0,0,True,True
qwen3_8b,train,14722929,generation_2,0,1,0,0,0,True,True
qwen3_8b,train,14722929,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,15033202,generation_1,0,1,0,0,0,True,True
qwen3_8b,train,15033202,generation_2,0,1,0,0,0,True,True
qwen3_8b,train,15033202,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,15042318,generation_1,3,5,0,10,3,False,False
qwen3_8b,train,15042318,generation_2,3,5,0,10,3,False,False
qwen3_8b,train,15042318,generation_3,3,5,0,10,3,False,False
qwen3_8b,train,15064320,generation_1,0,3,3,7,3,True,False
qwen3_8b,train,15064320,generation_2,0,3,1,7,1,True,False
qwen3_8b,train,15064320,generation_3,0,3,1,7,1,True,False
qwen3_8b,train,15075188,generation_1,3,19,16,59,19,False,False
qwen3_8b,train,15075188,generation_2,4,19,11,59,15,False,False
qwen3_8b,train,15075188,generation_3,5,19,8,59,13,False,False
qwen3_8b,train,15099351,generation_1,2,6,3,9,5,False,False
qwen3_8b,train,15099351,generation_2,2,6,3,9,5,False,False
qwen3_8b,train,15099351,generation_3,3,6,3,9,6,False,False
qwen3_8b,train,15122708,generation_1,0,6,8,15,8,True,False
qwen3_8b,train,15122708,generation_2,0,6,9,15,9,True,False
qwen3_8b,train,15122708,generation_3,0,6,6,15,6,True,False
qwen3_8b,train,15122711,generation_1,1,9,6,19,7,False,False
qwen3_8b,train,15122711,generation_2,0,9,6,19,6,True,False
qwen3_8b,train,15122711,generation_3,0,9,6,19,6,True,False
qwen3_8b,train,15145918,generation_1,3,16,1,5,4,False,False
qwen3_8b,train,15145918,generation_2,4,16,0,5,4,False,False
qwen3_8b,train,15145918,generation_3,5,16,1,5,6,False,False
qwen3_8b,train,15177686,generation_1,1,1,0,0,1,False,False
qwen3_8b,train,15177686,generation_2,1,1,0,0,1,False,False
qwen3_8b,train,15177686,generation_3,1,1,0,0,1,False,False
qwen3_8b,train,15184369,generation_1,2,4,2,2,4,False,False
qwen3_8b,train,15184369,generation_2,3,4,1,2,4,False,False
qwen3_8b,train,15184369,generation_3,3,4,1,2,4,False,False
qwen3_8b,train,15188772,generation_1,1,4,2,6,3,False,False
qwen3_8b,train,15188772,generation_2,1,4,2,6,3,False,False
qwen3_8b,train,15188772,generation_3,2,4,2,6,4,False,False
qwen3_8b,train,15191352,generation_1,1,6,0,15,1,False,False
qwen3_8b,train,15191352,generation_2,2,6,5,15,7,False,False
qwen3_8b,train,15191352,generation_3,1,6,0,15,1,False,False
qwen3_8b,train,15198485,generation_1,0,4,0,2,0,True,True
qwen3_8b,train,15198485,generation_2,0,4,0,2,0,True,True
qwen3_8b,train,15198485,generation_3,0,4,0,2,0,True,True
qwen3_8b,train,15200408,generation_1,0,6,5,15,5,True,False
qwen3_8b,train,15200408,generation_2,0,6,4,15,4,True,False
qwen3_8b,train,15200408,generation_3,0,6,5,15,5,True,False
qwen3_8b,train,15241482,generation_1,0,2,0,1,0,True,True
qwen3_8b,train,15241482,generation_2,0,2,0,1,0,True,True
qwen3_8b,train,15241482,generation_3,0,2,0,1,0,True,True
qwen3_8b,train,15266215,generation_1,1,5,8,22,9,False,False
qwen3_8b,train,15266215,generation_2,1,5,8,22,9,False,False
qwen3_8b,train,15266215,generation_3,1,5,9,22,10,False,False
qwen3_8b,train,15278670,generation_1,4,8,9,13,13,False,False
qwen3_8b,train,15278670,generation_2,4,8,11,13,15,False,False
qwen3_8b,train,15278670,generation_3,6,8,10,13,16,False,False
qwen3_8b,train,15459183,generation_1,1,6,2,5,3,False,False
qwen3_8b,train,15459183,generation_2,1,6,2,5,3,False,False
qwen3_8b,train,15459183,generation_3,1,6,2,5,3,False,False
qwen3_8b,train,15523499,generation_1,6,12,2,9,8,False,False
qwen3_8b,train,15523499,generation_2,6,12,2,9,8,False,False
qwen3_8b,train,15523499,generation_3,9,12,2,9,11,False,False
qwen3_8b,train,15599941,generation_1,0,4,1,2,1,True,False
qwen3_8b,train,15599941,generation_2,0,4,1,2,1,True,False
qwen3_8b,train,15599941,generation_3,0,4,1,2,1,True,False
qwen3_8b,train,15602202,generation_1,0,4,2,6,2,True,False
qwen3_8b,train,15602202,generation_2,1,4,2,6,3,False,False
qwen3_8b,train,15602202,generation_3,0,4,3,6,3,True,False
qwen3_8b,train,15609295,generation_1,0,5,0,7,0,True,True
qwen3_8b,train,15609295,generation_2,1,5,0,7,1,False,False
qwen3_8b,train,15609295,generation_3,0,5,0,7,0,True,True
qwen3_8b,train,15614572,generation_1,1,15,12,51,13,False,False
qwen3_8b,train,15614572,generation_2,2,15,11,51,13,False,False
qwen3_8b,train,15614572,generation_3,1,15,9,51,10,False,False
qwen3_8b,train,15623763,generation_1,4,11,8,25,12,False,False
qwen3_8b,train,15623763,generation_2,2,11,8,25,10,False,False
qwen3_8b,train,15623763,generation_3,2,11,9,25,11,False,False
qwen3_8b,train,15630069,generation_1,4,14,6,19,10,False,False
qwen3_8b,train,15630069,generation_2,4,14,9,19,13,False,False
qwen3_8b,train,15630069,generation_3,7,14,9,19,16,False,False
qwen3_8b,train,15649253,generation_1,0,4,0,6,0,True,True
qwen3_8b,train,15649253,generation_2,2,4,0,6,2,False,False
qwen3_8b,train,15649253,generation_3,2,4,0,6,2,False,False
qwen3_8b,train,15686794,generation_1,0,3,1,3,1,True,False
qwen3_8b,train,15686794,generation_2,0,3,1,3,1,True,False
qwen3_8b,train,15686794,generation_3,1,3,1,3,2,False,False
qwen3_8b,train,15748645,generation_1,1,3,1,3,2,False,False
qwen3_8b,train,15748645,generation_2,3,3,2,3,5,False,False
qwen3_8b,train,15748645,generation_3,2,3,2,3,4,False,False
qwen3_8b,train,15749661,generation_1,1,14,16,41,17,False,False
qwen3_8b,train,15749661,generation_2,4,14,15,41,19,False,False
qwen3_8b,train,15749661,generation_3,3,14,13,41,16,False,False
qwen3_8b,train,15755837,generation_1,0,5,3,5,3,True,False
qwen3_8b,train,15755837,generation_2,1,5,3,5,4,False,False
qwen3_8b,train,15755837,generation_3,0,5,3,5,3,True,False
qwen3_8b,train,15770495,generation_1,0,8,0,28,0,True,True
qwen3_8b,train,15770495,generation_2,5,8,0,28,5,False,False
qwen3_8b,train,15770495,generation_3,5,8,0,28,5,False,False
qwen3_8b,train,15807692,generation_1,0,1,0,0,0,True,True
qwen3_8b,train,15807692,generation_2,0,1,0,0,0,True,True
qwen3_8b,train,15807692,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,15814629,generation_1,0,4,3,6,3,True,False
qwen3_8b,train,15814629,generation_2,0,4,3,6,3,True,False
qwen3_8b,train,15814629,generation_3,0,4,2,6,2,True,False
qwen3_8b,train,15817013,generation_1,2,3,0,3,2,False,False
qwen3_8b,train,15817013,generation_2,3,3,0,3,3,False,False
qwen3_8b,train,15817013,generation_3,2,3,0,3,2,False,False
qwen3_8b,train,15851735,generation_1,0,2,0,1,0,True,True
qwen3_8b,train,15851735,generation_2,0,2,0,1,0,True,True
qwen3_8b,train,15851735,generation_3,0,2,0,1,0,True,True
qwen3_8b,train,15858223,generation_1,7,9,2,12,9,False,False
qwen3_8b,train,15858223,generation_2,7,9,3,12,10,False,False
qwen3_8b,train,15858223,generation_3,7,9,4,12,11,False,False
qwen3_8b,train,15859361,generation_1,1,7,5,19,6,False,False
qwen3_8b,train,15859361,generation_2,2,7,5,19,7,False,False
qwen3_8b,train,15859361,generation_3,1,7,4,19,5,False,False
qwen3_8b,train,15893386,generation_1,0,1,0,0,0,True,True
qwen3_8b,train,15893386,generation_2,0,1,0,0,0,True,True
qwen3_8b,train,15893386,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,15897593,generation_1,0,21,6,32,6,True,False
qwen3_8b,train,15897593,generation_2,0,21,6,32,6,True,False
qwen3_8b,train,15897593,generation_3,0,21,6,32,6,True,False
qwen3_8b,train,15957009,generation_1,5,12,4,24,9,False,False
qwen3_8b,train,15957009,generation_2,6,12,5,24,11,False,False
qwen3_8b,train,15957009,generation_3,4,12,5,24,9,False,False
qwen3_8b,train,15970799,generation_1,0,13,10,32,10,True,False
qwen3_8b,train,15970799,generation_2,0,13,16,32,16,True,False
qwen3_8b,train,15970799,generation_3,1,13,11,32,12,False,False
qwen3_8b,train,15983230,generation_1,0,14,2,52,2,True,False
qwen3_8b,train,15983230,generation_2,2,14,4,52,6,False,False
qwen3_8b,train,15983230,generation_3,2,14,4,52,6,False,False
qwen3_8b,train,16001362,generation_1,0,4,5,6,5,True,False
qwen3_8b,train,16001362,generation_2,2,4,5,6,7,False,False
qwen3_8b,train,16001362,generation_3,1,4,4,6,5,False,False
qwen3_8b,train,16005363,generation_1,0,1,0,0,0,True,True
qwen3_8b,train,16005363,generation_2,0,1,0,0,0,True,True
qwen3_8b,train,16005363,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,16120104,generation_1,0,1,0,0,0,True,True
qwen3_8b,train,16120104,generation_2,0,1,0,0,0,True,True
qwen3_8b,train,16120104,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,16157158,generation_1,0,2,0,1,0,True,True
qwen3_8b,train,16157158,generation_2,0,2,0,1,0,True,True
qwen3_8b,train,16157158,generation_3,0,2,0,1,0,True,True
qwen3_8b,train,16158428,generation_1,0,3,0,3,0,True,True
qwen3_8b,train,16158428,generation_2,0,3,0,3,0,True,True
qwen3_8b,train,16158428,generation_3,0,3,0,3,0,True,True
qwen3_8b,train,16160878,generation_1,2,7,0,21,2,False,False
qwen3_8b,train,16160878,generation_2,1,7,1,21,2,False,False
qwen3_8b,train,16160878,generation_3,1,7,2,21,3,False,False
qwen3_8b,train,16167916,generation_1,2,7,8,14,10,False,False
qwen3_8b,train,16167916,generation_2,4,7,8,14,12,False,False
qwen3_8b,train,16167916,generation_3,4,7,7,14,11,False,False
qwen3_8b,train,16200390,generation_1,1,1,0,0,1,False,False
qwen3_8b,train,16200390,generation_2,0,1,0,0,0,True,True
qwen3_8b,train,16200390,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,16288197,generation_1,2,10,3,26,5,False,False
qwen3_8b,train,16288197,generation_2,0,10,7,26,7,True,False
qwen3_8b,train,16288197,generation_3,1,10,4,26,5,False,False
qwen3_8b,train,16288199,generation_1,0,4,2,11,2,True,False
qwen3_8b,train,16288199,generation_2,0,4,1,11,1,True,False
qwen3_8b,train,16288199,generation_3,0,4,2,11,2,True,False
qwen3_8b,train,16309808,generation_1,2,6,7,14,9,False,False
qwen3_8b,train,16309808,generation_2,5,6,7,14,12,False,False
qwen3_8b,train,16309808,generation_3,2,6,5,14,7,False,False
qwen3_8b,train,16321363,generation_1,0,3,0,3,0,True,True
qwen3_8b,train,16321363,generation_2,0,3,0,3,0,True,True
qwen3_8b,train,16321363,generation_3,1,3,0,3,1,False,False
qwen3_8b,train,16364460,generation_1,1,5,1,5,2,False,False
qwen3_8b,train,16364460,generation_2,1,5,1,5,2,False,False
qwen3_8b,train,16364460,generation_3,1,5,4,5,5,False,False
qwen3_8b,train,16369751,generation_1,7,11,4,16,11,False,False
qwen3_8b,train,16369751,generation_2,6,11,4,16,10,False,False
qwen3_8b,train,16369751,generation_3,4,11,4,16,8,False,False
qwen3_8b,train,16391785,generation_1,3,7,3,8,6,False,False
