model,split,paper_id,generation,rel_idx,num_relations,num_entities,abstract_words,entity_a,type_a,relation_type,entity_b,type_b,prob_supported
qwen3_4b,train,20428796,generation_1,6,16,34,197,7040,unknown,Bind,TGF-betaRI,GeneOrGeneProduct,0.0014595448737964034
qwen3_4b,train,20428796,generation_1,7,16,34,197,7040,unknown,Association,keloid scars,DiseaseOrPhenotypicFeature,0.00024110425147227943
qwen3_4b,train,20428796,generation_1,8,16,34,197,TGF-betaRII,GeneOrGeneProduct,Negative_Correlation,keloid scars,DiseaseOrPhenotypicFeature,0.005768874194473028
qwen3_4b,train,20428796,generation_1,9,16,34,197,TGF-betaRI,GeneOrGeneProduct,Association,keloid scars,DiseaseOrPhenotypicFeature,0.9933207035064697
qwen3_4b,train,20428796,generation_1,10,16,34,197,keloid scars,DiseaseOrPhenotypicFeature,Negative_Correlation,TGF-beta3,GeneOrGeneProduct,0.0059097581543028355
qwen3_4b,train,20428796,generation_1,11,16,34,197,TGF-beta1,GeneOrGeneProduct,Positive_Correlation,TGF-beta2,GeneOrGeneProduct,0.003052760846912861
qwen3_4b,train,20428796,generation_1,12,16,34,197,TGF-beta1,GeneOrGeneProduct,Bind,TGF-betaRI,GeneOrGeneProduct,0.8286197185516357
qwen3_4b,train,20428796,generation_1,13,16,34,197,TGF-beta1,GeneOrGeneProduct,Positive_Correlation,keloid scars,DiseaseOrPhenotypicFeature,0.03352872654795647
qwen3_4b,train,20428796,generation_1,14,16,34,197,TGF-beta1,GeneOrGeneProduct,Association,oligonucleotides,ChemicalEntity,0.9842341542243958
qwen3_4b,train,20428796,generation_1,15,16,34,197,TGF-beta1,GeneOrGeneProduct,Positive_Correlation,TGF-beta1,GeneOrGeneProduct,0.002516011707484722
qwen3_4b,train,20428796,generation_2,0,16,34,230,TGF-beta3,GeneOrGeneProduct,Bind,TGF-betaRII,GeneOrGeneProduct,0.45571374893188477
qwen3_4b,train,20428796,generation_2,1,16,34,230,TGF-beta3,GeneOrGeneProduct,Bind,TGF-betaRI,GeneOrGeneProduct,0.9561499953269958
qwen3_4b,train,20428796,generation_2,2,16,34,230,TGF-beta2,GeneOrGeneProduct,Bind,TGF-betaRII,GeneOrGeneProduct,0.4960305094718933
qwen3_4b,train,20428796,generation_2,3,16,34,230,TGF-beta2,GeneOrGeneProduct,Bind,TGF-betaRI,GeneOrGeneProduct,0.9548541903495789
qwen3_4b,train,20428796,generation_2,4,16,34,230,TGF-beta2,GeneOrGeneProduct,Positive_Correlation,keloid scars,DiseaseOrPhenotypicFeature,0.01215932983905077
qwen3_4b,train,20428796,generation_2,5,16,34,230,7040,unknown,Bind,TGF-betaRII,GeneOrGeneProduct,0.5950453877449036
qwen3_4b,train,20428796,generation_2,6,16,34,230,7040,unknown,Bind,TGF-betaRI,GeneOrGeneProduct,0.9101454615592957
qwen3_4b,train,20428796,generation_2,7,16,34,230,7040,unknown,Association,keloid scars,DiseaseOrPhenotypicFeature,0.9875237345695496
qwen3_4b,train,20428796,generation_2,8,16,34,230,TGF-betaRII,GeneOrGeneProduct,Negative_Correlation,keloid scars,DiseaseOrPhenotypicFeature,0.0013464064104482532
qwen3_4b,train,20428796,generation_2,9,16,34,230,TGF-betaRI,GeneOrGeneProduct,Association,keloid scars,DiseaseOrPhenotypicFeature,0.99068683385849
qwen3_4b,train,20428796,generation_2,10,16,34,230,keloid scars,DiseaseOrPhenotypicFeature,Negative_Correlation,TGF-beta3,GeneOrGeneProduct,0.005048495717346668
qwen3_4b,train,20428796,generation_2,11,16,34,230,TGF-beta1,GeneOrGeneProduct,Positive_Correlation,TGF-beta2,GeneOrGeneProduct,0.0007926468388177454
qwen3_4b,train,20428796,generation_2,12,16,34,230,TGF-beta1,GeneOrGeneProduct,Bind,TGF-betaRI,GeneOrGeneProduct,0.5417879819869995
qwen3_4b,train,20428796,generation_2,13,16,34,230,TGF-beta1,GeneOrGeneProduct,Positive_Correlation,keloid scars,DiseaseOrPhenotypicFeature,0.13139992952346802
qwen3_4b,train,20428796,generation_2,14,16,34,230,TGF-beta1,GeneOrGeneProduct,Association,oligonucleotides,ChemicalEntity,0.9786210060119629
qwen3_4b,train,20428796,generation_2,15,16,34,230,TGF-beta1,GeneOrGeneProduct,Positive_Correlation,TGF-beta1,GeneOrGeneProduct,0.0016174489865079522
qwen3_4b,train,20428796,generation_3,0,16,34,219,TGF-beta3,GeneOrGeneProduct,Bind,TGF-betaRII,GeneOrGeneProduct,0.22063469886779785
qwen3_4b,train,20428796,generation_3,1,16,34,219,TGF-beta3,GeneOrGeneProduct,Bind,TGF-betaRI,GeneOrGeneProduct,0.966876745223999
qwen3_4b,train,20428796,generation_3,2,16,34,219,TGF-beta2,GeneOrGeneProduct,Bind,TGF-betaRII,GeneOrGeneProduct,0.22327865660190582
qwen3_4b,train,20428796,generation_3,3,16,34,219,TGF-beta2,GeneOrGeneProduct,Bind,TGF-betaRI,GeneOrGeneProduct,0.9662507176399231
qwen3_4b,train,20428796,generation_3,4,16,34,219,TGF-beta2,GeneOrGeneProduct,Positive_Correlation,keloid scars,DiseaseOrPhenotypicFeature,0.006378533318638802
qwen3_4b,train,20428796,generation_3,5,16,34,219,7040,unknown,Bind,TGF-betaRII,GeneOrGeneProduct,0.7165720462799072
qwen3_4b,train,20428796,generation_3,6,16,34,219,7040,unknown,Bind,TGF-betaRI,GeneOrGeneProduct,0.9365036487579346
qwen3_4b,train,20428796,generation_3,7,16,34,219,7040,unknown,Association,keloid scars,DiseaseOrPhenotypicFeature,0.7254512310028076
qwen3_4b,train,20428796,generation_3,8,16,34,219,TGF-betaRII,GeneOrGeneProduct,Negative_Correlation,keloid scars,DiseaseOrPhenotypicFeature,0.0030534937977790833
qwen3_4b,train,20428796,generation_3,9,16,34,219,TGF-betaRI,GeneOrGeneProduct,Association,keloid scars,DiseaseOrPhenotypicFeature,0.9881868958473206
qwen3_4b,train,20428796,generation_3,10,16,34,219,keloid scars,DiseaseOrPhenotypicFeature,Negative_Correlation,TGF-beta3,GeneOrGeneProduct,0.005564636550843716
qwen3_4b,train,20428796,generation_3,11,16,34,219,TGF-beta1,GeneOrGeneProduct,Positive_Correlation,TGF-beta2,GeneOrGeneProduct,0.0021780477836728096
qwen3_4b,train,20428796,generation_3,12,16,34,219,TGF-beta1,GeneOrGeneProduct,Bind,TGF-betaRI,GeneOrGeneProduct,0.93526691198349
qwen3_4b,train,20428796,generation_3,13,16,34,219,TGF-beta1,GeneOrGeneProduct,Positive_Correlation,keloid scars,DiseaseOrPhenotypicFeature,0.00890570878982544
qwen3_4b,train,20428796,generation_3,14,16,34,219,TGF-beta1,GeneOrGeneProduct,Association,oligonucleotides,ChemicalEntity,0.42396098375320435
qwen3_4b,train,20428796,generation_3,15,16,34,219,TGF-beta1,GeneOrGeneProduct,Positive_Correlation,TGF-beta1,GeneOrGeneProduct,0.004289393313229084
qwen3_4b,train,21238926,generation_1,0,7,27,155,Pumilio,GeneOrGeneProduct,Negative_Correlation,dMyc,GeneOrGeneProduct,0.9802507758140564
qwen3_4b,train,21238926,generation_1,1,7,27,155,Pumilio,GeneOrGeneProduct,Negative_Correlation,Mad,GeneOrGeneProduct,0.9710545539855957
qwen3_4b,train,21238926,generation_1,2,7,27,155,Brat,GeneOrGeneProduct,Association,BMP,GeneOrGeneProduct,0.14592549204826355
qwen3_4b,train,21238926,generation_1,3,7,27,155,Brat,GeneOrGeneProduct,Negative_Correlation,dMyc,GeneOrGeneProduct,0.963916003704071
qwen3_4b,train,21238926,generation_1,4,7,27,155,Brat,GeneOrGeneProduct,Negative_Correlation,Mad,GeneOrGeneProduct,0.9137836694717407
qwen3_4b,train,21238926,generation_1,5,7,27,155,Brat,GeneOrGeneProduct,Association,Nanos,GeneOrGeneProduct,0.9921345710754395
qwen3_4b,train,21238926,generation_1,6,7,27,155,Brat,GeneOrGeneProduct,Association,Pumilio,GeneOrGeneProduct,0.0008208846556954086
qwen3_4b,train,21238926,generation_2,0,7,27,158,Pumilio,GeneOrGeneProduct,Negative_Correlation,dMyc,GeneOrGeneProduct,0.9803451895713806
qwen3_4b,train,21238926,generation_2,1,7,27,158,Pumilio,GeneOrGeneProduct,Negative_Correlation,Mad,GeneOrGeneProduct,0.9831345081329346
qwen3_4b,train,21238926,generation_2,2,7,27,158,Brat,GeneOrGeneProduct,Association,BMP,GeneOrGeneProduct,0.4745599329471588
qwen3_4b,train,21238926,generation_2,3,7,27,158,Brat,GeneOrGeneProduct,Negative_Correlation,dMyc,GeneOrGeneProduct,0.9765135645866394
qwen3_4b,train,21238926,generation_2,4,7,27,158,Brat,GeneOrGeneProduct,Negative_Correlation,Mad,GeneOrGeneProduct,0.982322633266449
qwen3_4b,train,21238926,generation_2,5,7,27,158,Brat,GeneOrGeneProduct,Association,Nanos,GeneOrGeneProduct,0.9813970327377319
qwen3_4b,train,21238926,generation_2,6,7,27,158,Brat,GeneOrGeneProduct,Association,Pumilio,GeneOrGeneProduct,0.0007511545554734766
qwen3_4b,train,21238926,generation_3,0,7,27,186,Pumilio,GeneOrGeneProduct,Negative_Correlation,dMyc,GeneOrGeneProduct,0.9828094840049744
qwen3_4b,train,21238926,generation_3,1,7,27,186,Pumilio,GeneOrGeneProduct,Negative_Correlation,Mad,GeneOrGeneProduct,0.9847180247306824
qwen3_4b,train,21238926,generation_3,2,7,27,186,Brat,GeneOrGeneProduct,Association,BMP,GeneOrGeneProduct,0.7423190474510193
qwen3_4b,train,21238926,generation_3,3,7,27,186,Brat,GeneOrGeneProduct,Negative_Correlation,dMyc,GeneOrGeneProduct,0.9724634885787964
qwen3_4b,train,21238926,generation_3,4,7,27,186,Brat,GeneOrGeneProduct,Negative_Correlation,Mad,GeneOrGeneProduct,0.9812488555908203
qwen3_4b,train,21238926,generation_3,5,7,27,186,Brat,GeneOrGeneProduct,Association,Nanos,GeneOrGeneProduct,0.0009120212635025382
qwen3_4b,train,21238926,generation_3,6,7,27,186,Brat,GeneOrGeneProduct,Association,Pumilio,GeneOrGeneProduct,0.0005481588887050748
qwen3_4b,train,21904390,generation_1,0,3,34,230,PAX6,GeneOrGeneProduct,Association,Peters anomaly,DiseaseOrPhenotypicFeature,0.9966887831687927
qwen3_4b,train,21904390,generation_1,1,3,34,230,PAX6,GeneOrGeneProduct,Association,anterior segment malformations,DiseaseOrPhenotypicFeature,0.9964216947555542
qwen3_4b,train,21904390,generation_1,2,3,34,230,Aniridia,DiseaseOrPhenotypicFeature,Association,PAX6,GeneOrGeneProduct,0.9918347597122192
qwen3_4b,train,21904390,generation_2,0,3,34,176,PAX6,GeneOrGeneProduct,Association,Peters anomaly,DiseaseOrPhenotypicFeature,0.996802568435669
qwen3_4b,train,21904390,generation_2,1,3,34,176,PAX6,GeneOrGeneProduct,Association,anterior segment malformations,DiseaseOrPhenotypicFeature,0.996167004108429
qwen3_4b,train,21904390,generation_2,2,3,34,176,Aniridia,DiseaseOrPhenotypicFeature,Association,PAX6,GeneOrGeneProduct,0.9856823086738586
qwen3_4b,train,21904390,generation_3,0,3,34,161,PAX6,GeneOrGeneProduct,Association,Peters anomaly,DiseaseOrPhenotypicFeature,0.9961771965026855
qwen3_4b,train,21904390,generation_3,1,3,34,161,PAX6,GeneOrGeneProduct,Association,anterior segment malformations,DiseaseOrPhenotypicFeature,0.9957780838012695
qwen3_4b,train,21904390,generation_3,2,3,34,161,Aniridia,DiseaseOrPhenotypicFeature,Association,PAX6,GeneOrGeneProduct,0.9870826005935669
qwen3_4b,train,24709919,generation_1,0,6,35,206,Re,ChemicalEntity,Negative_Correlation,opioid,ChemicalEntity,0.005346318241208792
qwen3_4b,train,24709919,generation_1,1,6,35,206,Re,ChemicalEntity,Negative_Correlation,hyperalgesia,DiseaseOrPhenotypicFeature,0.00453839311376214
qwen3_4b,train,24709919,generation_1,2,6,35,206,Rg1,ChemicalEntity,Positive_Correlation,hyperalgesia,DiseaseOrPhenotypicFeature,0.006324524059891701
qwen3_4b,train,24709919,generation_1,3,6,35,206,opioid,ChemicalEntity,Positive_Correlation,hyperalgesia,DiseaseOrPhenotypicFeature,0.962795078754425
qwen3_4b,train,24709919,generation_1,4,6,35,206,ginsenosides,ChemicalEntity,Association,opioid,ChemicalEntity,0.9502135515213013
qwen3_4b,train,24709919,generation_1,5,6,35,206,ginsenosides,ChemicalEntity,Association,hyperalgesia,DiseaseOrPhenotypicFeature,0.9278523325920105
qwen3_4b,train,24709919,generation_2,0,6,35,125,Re,ChemicalEntity,Negative_Correlation,opioid,ChemicalEntity,0.8763622045516968
qwen3_4b,train,24709919,generation_2,1,6,35,125,Re,ChemicalEntity,Negative_Correlation,hyperalgesia,DiseaseOrPhenotypicFeature,0.9736325740814209
qwen3_4b,train,24709919,generation_2,2,6,35,125,Rg1,ChemicalEntity,Positive_Correlation,hyperalgesia,DiseaseOrPhenotypicFeature,0.029766028746962547
qwen3_4b,train,24709919,generation_2,3,6,35,125,opioid,ChemicalEntity,Positive_Correlation,hyperalgesia,DiseaseOrPhenotypicFeature,0.9805673956871033
qwen3_4b,train,24709919,generation_2,4,6,35,125,ginsenosides,ChemicalEntity,Association,opioid,ChemicalEntity,0.9649260640144348
qwen3_4b,train,24709919,generation_2,5,6,35,125,ginsenosides,ChemicalEntity,Association,hyperalgesia,DiseaseOrPhenotypicFeature,0.9887374639511108
qwen3_4b,train,24709919,generation_3,0,6,35,227,Re,ChemicalEntity,Negative_Correlation,opioid,ChemicalEntity,0.06817285716533661
qwen3_4b,train,24709919,generation_3,1,6,35,227,Re,ChemicalEntity,Negative_Correlation,hyperalgesia,DiseaseOrPhenotypicFeature,0.7946379780769348
qwen3_4b,train,24709919,generation_3,2,6,35,227,Rg1,ChemicalEntity,Positive_Correlation,hyperalgesia,DiseaseOrPhenotypicFeature,0.020189428701996803
qwen3_4b,train,24709919,generation_3,3,6,35,227,opioid,ChemicalEntity,Positive_Correlation,hyperalgesia,DiseaseOrPhenotypicFeature,0.9818360805511475
qwen3_4b,train,24709919,generation_3,4,6,35,227,ginsenosides,ChemicalEntity,Association,opioid,ChemicalEntity,0.9375954270362854
qwen3_4b,train,24709919,generation_3,5,6,35,227,ginsenosides,ChemicalEntity,Association,hyperalgesia,DiseaseOrPhenotypicFeature,0.9461092948913574
qwen3_4b,train,27630165,generation_1,0,14,40,185,IFN-g,GeneOrGeneProduct,Association,Malaria Infection,DiseaseOrPhenotypicFeature,0.992495059967041
qwen3_4b,train,27630165,generation_1,1,14,40,185,IFN-g,GeneOrGeneProduct,Association,TIGIT,GeneOrGeneProduct,0.6044750213623047
qwen3_4b,train,27630165,generation_1,2,14,40,185,IFN-g,GeneOrGeneProduct,Association,Lag-3,GeneOrGeneProduct,0.9957388639450073
qwen3_4b,train,27630165,generation_1,3,14,40,185,IFN-g,GeneOrGeneProduct,Association,PD-1,GeneOrGeneProduct,0.9970666766166687
qwen3_4b,train,27630165,generation_1,4,14,40,185,IL-10,GeneOrGeneProduct,Association,Malaria Infection,DiseaseOrPhenotypicFeature,0.9934906959533691
qwen3_4b,train,27630165,generation_1,5,14,40,185,IL-10,GeneOrGeneProduct,Association,TIGIT,GeneOrGeneProduct,0.001341416034847498
qwen3_4b,train,27630165,generation_1,6,14,40,185,IL-10,GeneOrGeneProduct,Association,Lag-3,GeneOrGeneProduct,0.0005401359521783888
qwen3_4b,train,27630165,generation_1,7,14,40,185,IL-10,GeneOrGeneProduct,Association,PD-1,GeneOrGeneProduct,0.004742845427244902
qwen3_4b,train,27630165,generation_1,8,14,40,185,CD4,GeneOrGeneProduct,Association,Malaria Infection,DiseaseOrPhenotypicFeature,0.992045521736145
qwen3_4b,train,27630165,generation_1,9,14,40,185,CD4,GeneOrGeneProduct,Association,TIGIT,GeneOrGeneProduct,0.9961097836494446
qwen3_4b,train,27630165,generation_1,10,14,40,185,CD4,GeneOrGeneProduct,Association,Lag-3,GeneOrGeneProduct,0.9961655139923096
qwen3_4b,train,27630165,generation_1,11,14,40,185,CD4,GeneOrGeneProduct,Association,PD-1,GeneOrGeneProduct,0.9964085221290588
qwen3_4b,train,27630165,generation_1,12,14,40,185,CD4,GeneOrGeneProduct,Association,IFN-g,GeneOrGeneProduct,0.9917895793914795
qwen3_4b,train,27630165,generation_1,13,14,40,185,CD4,GeneOrGeneProduct,Association,IL-10,GeneOrGeneProduct,0.9927595853805542
qwen3_4b,train,27630165,generation_2,0,14,40,184,IFN-g,GeneOrGeneProduct,Association,Malaria Infection,DiseaseOrPhenotypicFeature,0.9903677701950073
qwen3_4b,train,27630165,generation_2,1,14,40,184,IFN-g,GeneOrGeneProduct,Association,TIGIT,GeneOrGeneProduct,0.9922886490821838
qwen3_4b,train,27630165,generation_2,2,14,40,184,IFN-g,GeneOrGeneProduct,Association,Lag-3,GeneOrGeneProduct,0.9963087439537048
qwen3_4b,train,27630165,generation_2,3,14,40,184,IFN-g,GeneOrGeneProduct,Association,PD-1,GeneOrGeneProduct,0.9963651895523071
qwen3_4b,train,27630165,generation_2,4,14,40,184,IL-10,GeneOrGeneProduct,Association,Malaria Infection,DiseaseOrPhenotypicFeature,0.9905602335929871
qwen3_4b,train,27630165,generation_2,5,14,40,184,IL-10,GeneOrGeneProduct,Association,TIGIT,GeneOrGeneProduct,0.9818206429481506
qwen3_4b,train,27630165,generation_2,6,14,40,184,IL-10,GeneOrGeneProduct,Association,Lag-3,GeneOrGeneProduct,0.9772965312004089
qwen3_4b,train,27630165,generation_2,7,14,40,184,IL-10,GeneOrGeneProduct,Association,PD-1,GeneOrGeneProduct,0.9939834475517273
qwen3_4b,train,27630165,generation_2,8,14,40,184,CD4,GeneOrGeneProduct,Association,Malaria Infection,DiseaseOrPhenotypicFeature,0.9905491471290588
qwen3_4b,train,27630165,generation_2,9,14,40,184,CD4,GeneOrGeneProduct,Association,TIGIT,GeneOrGeneProduct,0.0026322409976273775
qwen3_4b,train,27630165,generation_2,10,14,40,184,CD4,GeneOrGeneProduct,Association,Lag-3,GeneOrGeneProduct,0.41757309436798096
qwen3_4b,train,27630165,generation_2,11,14,40,184,CD4,GeneOrGeneProduct,Association,PD-1,GeneOrGeneProduct,0.01570477895438671
qwen3_4b,train,27630165,generation_2,12,14,40,184,CD4,GeneOrGeneProduct,Association,IFN-g,GeneOrGeneProduct,0.0012265554396435618
qwen3_4b,train,27630165,generation_2,13,14,40,184,CD4,GeneOrGeneProduct,Association,IL-10,GeneOrGeneProduct,0.0010037686442956328
qwen3_4b,train,27630165,generation_3,0,14,40,176,IFN-g,GeneOrGeneProduct,Association,Malaria Infection,DiseaseOrPhenotypicFeature,0.9920898675918579
qwen3_4b,train,27630165,generation_3,1,14,40,176,IFN-g,GeneOrGeneProduct,Association,TIGIT,GeneOrGeneProduct,0.9939425587654114
qwen3_4b,train,27630165,generation_3,2,14,40,176,IFN-g,GeneOrGeneProduct,Association,Lag-3,GeneOrGeneProduct,0.9966697096824646
qwen3_4b,train,27630165,generation_3,3,14,40,176,IFN-g,GeneOrGeneProduct,Association,PD-1,GeneOrGeneProduct,0.9968394041061401
qwen3_4b,train,27630165,generation_3,4,14,40,176,IL-10,GeneOrGeneProduct,Association,Malaria Infection,DiseaseOrPhenotypicFeature,0.9930023550987244
qwen3_4b,train,27630165,generation_3,5,14,40,176,IL-10,GeneOrGeneProduct,Association,TIGIT,GeneOrGeneProduct,0.9938238859176636
qwen3_4b,train,27630165,generation_3,6,14,40,176,IL-10,GeneOrGeneProduct,Association,Lag-3,GeneOrGeneProduct,0.9454730749130249
qwen3_4b,train,27630165,generation_3,7,14,40,176,IL-10,GeneOrGeneProduct,Association,PD-1,GeneOrGeneProduct,0.9962879419326782
qwen3_4b,train,27630165,generation_3,8,14,40,176,CD4,GeneOrGeneProduct,Association,Malaria Infection,DiseaseOrPhenotypicFeature,0.9902428984642029
qwen3_4b,train,27630165,generation_3,9,14,40,176,CD4,GeneOrGeneProduct,Association,TIGIT,GeneOrGeneProduct,0.9943045973777771
qwen3_4b,train,27630165,generation_3,10,14,40,176,CD4,GeneOrGeneProduct,Association,Lag-3,GeneOrGeneProduct,0.9948721528053284
qwen3_4b,train,27630165,generation_3,11,14,40,176,CD4,GeneOrGeneProduct,Association,PD-1,GeneOrGeneProduct,0.9955869913101196
qwen3_4b,train,27630165,generation_3,12,14,40,176,CD4,GeneOrGeneProduct,Association,IFN-g,GeneOrGeneProduct,0.027697056531906128
qwen3_4b,train,27630165,generation_3,13,14,40,176,CD4,GeneOrGeneProduct,Association,IL-10,GeneOrGeneProduct,0.784700334072113
qwen3_4b,train,28260077,generation_1,0,16,50,208,heat shock protein (Hsp)27,GeneOrGeneProduct,Association,Bcl-2,GeneOrGeneProduct,0.988624095916748
qwen3_4b,train,28260077,generation_1,1,16,50,208,heat shock protein (Hsp)27,GeneOrGeneProduct,Association,caspase-3,GeneOrGeneProduct,0.9710298180580139
qwen3_4b,train,28260077,generation_1,2,16,50,208,heat shock protein (Hsp)27,GeneOrGeneProduct,Association,Bax,GeneOrGeneProduct,0.9886494874954224
qwen3_4b,train,28260077,generation_1,3,16,50,208,iopamidol,ChemicalEntity,Association,Bcl-2,GeneOrGeneProduct,0.994899332523346
qwen3_4b,train,28260077,generation_1,4,16,50,208,iopamidol,ChemicalEntity,Association,caspase-3,GeneOrGeneProduct,0.026019386947155
qwen3_4b,train,28260077,generation_1,5,16,50,208,iopamidol,ChemicalEntity,Association,Bax,GeneOrGeneProduct,0.9946631193161011
qwen3_4b,train,28260077,generation_1,6,16,50,208,iopamidol,ChemicalEntity,Positive_Correlation,B cell lymphoma-2 (Bcl-2)-associated X protein,GeneOrGeneProduct,0.0035987470764666796
qwen3_4b,train,28260077,generation_1,7,16,50,208,iopamidol,ChemicalEntity,Positive_Correlation,caspase-3,GeneOrGeneProduct,0.9824783205986023
qwen3_4b,train,28260077,generation_1,8,16,50,208,iopamidol,ChemicalEntity,Association,heat shock protein (Hsp)27,GeneOrGeneProduct,0.9936625957489014
